Time(s),Force(N),dx(m),dr(m)
554,323.234517320696,0.00000199559164,0.00000068815966
555,324.809543634827,0.00000196634608,0.00000069028564
556,331.426139860202,0.00000228816154,0.00000064866266
557,323.420675395838,0.0000018606262,0.00000066694812
558,320.595965697467,0.00000218882976,0.000000656717
559,317.870807199135,0.00000214236808,0.0000006529705
560,323.14186086418,0.0000021317839,0.0000006760464
561,325.313082323145,0.0000020318222,0.0000006930009
562,322.145548183884,0.00000207326992,0.00000070725792
563,325.039472210792,0.0000023088219,0.0000006817233
564,323.487176309181,0.0000021534755,0.00000066971164
565,319.020939383336,0.0000015833852,0.00000069492368
566,327.320609226191,0.00000191959992,0.00000070593458
567,327.756712874625,0.0000019944334,0.00000068330826
568,323.870034744724,0.00000217988388,0.00000068959222
569,324.357470870748,0.00000214981282,0.00000070616318
570,322.183624961022,0.00000228016816,0.00000069327268
571,322.571154029275,0.00000244573806,0.00000067598544
572,320.310745726663,0.00000178381406,0.0000007022465
573,327.923254292387,0.00000206131668,0.00000069383656
574,320.104793065275,0.00000184550812,0.00000070680834
575,314.151026344726,0.00000202183746,0.0000006896227
576,327.303705984004,0.00000205788514,0.00000072631554
577,326.350496571286,0.00000236106716,0.00000069497956
578,319.316256817235,0.00000192651634,0.00000069696584
579,325.500619346992,0.0000020941538,0.00000068349876
580,321.773454444681,0.00000201781156,0.00000068363084
581,320.641960309103,0.00000233085132,0.00000066504312
582,327.560679747468,0.00000221472252,0.000000677672
583,317.987484052444,0.00000222519494,0.0000006618097
584,327.634475744281,0.00000192406778,0.00000069419724
585,321.663094066084,0.00000179798472,0.00000069868288
586,330.518213343659,0.00000218864942,0.00000069269864
586.78,320.805076596211,0.0000020511897,0.00000069227954
587.78,326.497999600479,0.00000249865896,0.0000006982968
588.78,334.68859904901,0.00000250526804,0.00000072153272
589.78,339.868731063973,0.0000028011374,0.00000070566026
590.78,360.474094665871,0.0000028413456,0.0000007324217
591.78,360.345318649733,0.0000029868876,0.0000006767576
592.78,363.235016866094,0.0000033375346,0.00000062552072
593.78,377.74760682156,0.0000034670492,0.00000062895226
594.78,363.37864994247,0.0000037040312,0.0000005597906
595.78,370.527787261178,0.0000038110922,0.00000057926224
596.78,366.179917512861,0.000004009644,0.00000055055262
597.78,372.051570062152,0.0000042283634,0.00000052905406
598.78,384.923122094524,0.0000045469048,0.00000050044096
599.78,386.810813906905,0.0000047107856,0.00000047879762
600.78,401.408898682066,0.0000049634902,0.00000048994822
601.78,396.424755312043,0.0000051859434,0.00000045133006
602.78,410.58686988542,0.0000053694838,0.0000004548251
603.78,400.909941662025,0.0000056158892,0.00000044822618
604.78,411.535364183212,0.0000056100472,0.0000004007612
605.78,424.694271332769,0.000005825617,0.0000003971036
606.78,420.230080588872,0.0000060810902,0.0000003907536
607.78,430.182175802191,0.000006215888,0.0000003544062
608.78,432.802000412365,0.0000066017902,0.00000035121596
609.78,433.00608482067,0.000006810756,0.00000036427664
610.78,440.383015568961,0.0000069162676,0.00000035852354
611.78,453.298693959885,0.000007215124,0.00000033428432
612.78,441.326438894096,0.0000071798688,0.000000132832602
613.78,503.64233188194,0.0000074812144,0.00000017788128
614.78,501.371514740718,0.0000076559156,0.00000017340072
615.78,513.508487453401,0.0000079959708,0.000000164619432
616.78,518.046563158542,0.0000081366868,0.000000185235088
617.78,496.339686434841,0.0000083861148,0.000000129527554
618.78,517.807248834942,0.000008629904,0.000000177669698
619.78,522.02816633799,0.000008625967,0.000000142950692
620.78,535.884376709991,0.0000090095324,0.000000156036518
621.78,535.582342461433,0.0000091522296,0.000000133498844
622.78,538.515054980939,0.000009473946,0.000000119002302
623.78,547.044964775273,0.000009538081,0.00000014771116
624.78,549.205910842277,0.0000097859596,0.00000014271752
625.78,553.542926929822,0.0000100144834,0.000000121359422
626.78,554.128312896099,0.0000102165658,0.00000011934063
627.78,557.303898316508,0.0000104001824,0.000000068431664
628.78,565.331603889012,0.0000106911902,0.000000067204082
629.78,565.411671878321,0.000010741152,0.00000006223381
630.78,577.142966778507,0.0000111089948,0.000000063513716
631.78,560.572451568947,0.0000112499394,0.000000021404072
632.78,571.92386834208,0.0000114670586,0.000000026083514
633.78,577.297320069007,0.0000116294662,0.000000017050385
634.78,591.292759777973,0.0000117364002,0.000000014002639
635.78,594.792620555081,0.0000120322594,0.000000012748387
636.78,597.841431659084,0.0000121149364,0.000000006832346
637.78,590.849716903799,0.0000123090686,-0.000000009512935
638.78,603.453308065285,0.0000125433328,-0.000000037920676
639.78,606.747216181005,0.0000129456688,-0.000000018354548
640.78,614.451536041135,0.000013035153,0.000000000751205
641.78,606.525249921755,0.0000132387594,-0.000000048363632
642.78,627.466142881072,0.0000135351012,-0.000000011104245
643.78,613.866594897021,0.0000136375902,-0.000000068539868
644.78,615.838046722661,0.0000140285216,-0.000000067962018
645.78,628.292177637438,0.0000140642848,-0.000000064660272
646.78,646.410229151467,0.0000142818104,-0.00000003873246
647.78,642.458429056929,0.0000145767298,-0.000000055634382
648.78,638.192139693274,0.0000146106896,-0.00000008588756
649.78,646.677122449162,0.0000147950682,-0.000000110436406
650.78,636.927955106525,0.000014955393,-0.000000143135604
651.78,650.55018902088,0.0000153423112,-0.00000012752578
652.78,662.619993586976,0.0000153922222,-0.000000134810754
653.78,666.522863243603,0.0000158436564,-0.000000138777726
654.78,663.393094505966,0.000015802483,-0.000000133096762
655.78,669.540091974046,0.0000160899094,-0.000000182041038
656.78,678.939629096703,0.0000164115496,-0.00000015598013
657.78,682.318498245522,0.0000165875462,-0.000000182602632
658.78,685.540345170864,0.0000166019734,-0.000000206928974
659.78,691.823458220769,0.0000170351704,-0.000000216782904
660.78,708.401535407097,0.0000171929552,-0.000000195012564
661.78,696.083964896308,0.000017339691,-0.00000024926544
662.78,708.688445702119,0.0000175479964,-0.000000245723664
663.78,712.972083130125,0.0000178074828,-0.000000243973604
664.78,713.474732174117,0.0000178513994,-0.000000252959108
665.78,720.801842840172,0.0000180676296,-0.00000028711906
666.78,721.272464688441,0.000018453862,-0.00000029723842
667.78,731.233367380583,0.0000184535318,-0.00000029845762
668.78,734.922277576892,0.0000187680346,-0.0000003041396
669.78,723.978762727069,0.0000189116716,-0.00000034326576
670.78,740.379800692593,0.0000191502792,-0.00000030530292
671.78,734.177645276323,0.0000194745102,-0.00000037060632
672.78,741.596834130082,0.000019687032,-0.00000037940488
673.78,763.600407236388,0.0000197677024,-0.00000035250628
674.78,760.135687410144,0.000020035393,-0.0000003783203
675.78,763.273462946712,0.0000200638156,-0.00000039687754
676.78,774.662689603685,0.000020335367,-0.0000003912743
677.78,762.272168258193,0.0000205929484,-0.00000042118788
678.78,768.759009858671,0.0000207360012,-0.00000042485564
679.78,771.277148122424,0.0000210055968,-0.0000004303903
680.78,783.215730150486,0.000021124799,-0.0000004472305
681.78,786.966025805265,0.0000215616028,-0.00000048171862
682.78,786.576806412793,0.0000217317574,-0.00000047609252
683.78,787.385493104809,0.0000217454226,-0.00000047658274
684.78,794.743296500099,0.000021907754,-0.00000047078138
685.78,795.910065033189,0.0000221436692,-0.00000050694082
686.78,804.677509862471,0.0000223370902,-0.0000005014595
687.78,812.408074230208,0.0000226100894,-0.0000004847844
688.78,824.828843482773,0.0000228121972,-0.00000051830732
689.78,818.902477807455,0.0000229709218,-0.00000054091586
690.78,829.663615570519,0.0000233487976,-0.00000052986432
691.78,834.129630085283,0.0000234424982,-0.00000052822602
692.78,822.629197887603,0.000023569422,-0.00000056533796
693.78,837.714007073328,0.0000239198404,-0.00000056512714
694.78,851.533297205815,0.0000241054636,-0.0000005621147
695.78,855.626105925968,0.0000243878608,-0.00000059601354
696.78,857.39293955671,0.0000243885974,-0.0000006000115
697.78,862.638282500743,0.000024690578,-0.0000005838952
698.78,859.668649741723,0.0000249034554,-0.00000062278006
699.78,865.414862441097,0.0000250578366,-0.00000061097668
700.78,869.907566285631,0.0000253026926,-0.00000061162438
701.78,881.077940438495,0.0000256210054,-0.0000006412103
702.78,877.038065555717,0.0000256034794,-0.00000064709294
703.78,880.209202754497,0.000025893776,-0.00000067626484
704.78,903.542349305487,0.0000260803898,-0.000000647446
705.78,897.996751401547,0.0000264328148,-0.00000068311522
706.78,913.843985774354,0.0000265506708,-0.00000066318892
707.78,901.691444285972,0.0000266198096,-0.00000070326758
708.78,910.130165536927,0.0000270500348,-0.00000069140578
709.78,913.970315268596,0.0000270197326,-0.00000072402954
710.78,930.132483732683,0.000027213306,-0.00000070224904
711.78,928.868299145934,0.0000275832062,-0.000000740029
712.78,921.794737112689,0.0000277387558,-0.0000007997317
713.78,916.475553689627,0.0000279106122,-0.00000082874358
714.78,939.028926989185,0.0000282769818,-0.00000081433162
715.78,943.369501654032,0.0000282707334,-0.00000079675482
716.78,935.889372163965,0.0000285300674,-0.00000083668108
717.78,953.722292671623,0.0000288097468,-0.00000083766406
718.78,943.996256081452,0.000029025215,-0.00000089015824
719.78,959.258549310144,0.0000291529008,-0.00000086577932
720.78,948.764749666937,0.0000294099742,-0.00000092962476
721.78,946.715898784965,0.0000295721024,-0.0000009417431
722.78,958.674942632517,0.000029884751,-0.00000092756228
723.78,896.974994893538,0.0000299755814,-0.0000009876536
724.78,919.424279806994,0.0000302396906,-0.00000093279722
725.78,994.30875645211,0.0000305403504,-0.0000008988806
726.78,1004.42089867961,0.000030615001,-0.00000092309442
727.78,1007.80421605006,0.000030803088,-0.00000094206822
728.78,996.831342937491,0.0000310131714,-0.00000099586034
729.78,997.354898623136,0.0000312217816,-0.0000010017252
730.78,1008.35935410927,0.0000314949586,-0.00000096536256
731.78,1007.08894201224,0.0000315170058,-0.00000100197158
732.78,1015.0321313738,0.000031952184,-0.00000101350064
733.78,1018.74906536637,0.0000322264786,-0.00000102345744
734.78,1026.02546630586,0.0000320844672,-0.00000102743
735.78,1031.21787541252,0.000032362775,-0.00000104898444
736.78,1026.64065535705,0.000032750379,-0.00000105223818
737.78,1037.10910013698,0.0000327696322,-0.00000103346758
738.78,1031.06174283337,0.000033167828,-0.00000105777284
739.78,1041.13340624406,0.0000334027018,-0.00000106232706
740.78,1040.96748757732,0.0000334461866,-0.00000108949236
741.78,1054.39666867301,0.0000336937096,-0.00000107761532
742.78,1071.72204709289,0.0000339844888,-0.00000106931206
743.78,1061.91104946962,0.0000340168992,-0.00000113174272
744.78,1067.15594759149,0.0000341164672,-0.00000111080804
745.78,1066.85613745374,0.000034337752,-0.0000011530965
746.78,1076.87086362759,0.0000346059506,-0.0000011172063
747.78,1085.05203284627,0.0000348628208,-0.00000110746794
748.78,1080.93698301797,0.0000349072962,-0.00000114040158
749.78,1095.18330242677,0.000035378898,-0.00000114664236
750.78,1096.70103564633,0.0000355167946,-0.00000117430804
751.78,1096.7504109064,0.0000358275128,-0.00000120461532
752.78,1108.68454471284,0.0000360106214,-0.00000119270018
753.78,1123.04029037369,0.0000361105704,-0.00000116675662
754.78,1105.04323048795,0.0000363512354,-0.00000120889776
755.78,1122.45534922958,0.0000365910876,-0.0000012129008
756.78,1123.40815830235,0.0000368470434,-0.00000121286778
757.78,1119.44523765374,0.0000368478054,-0.00000125881384
758.78,1129.5627177472,0.0000370360956,-0.00000128190752
759.78,1150.58234422933,0.000037436298,-0.00000127029464
760.78,1158.38808354259,0.0000375147586,-0.00000126462282
761.78,1154.34820865981,0.000037750623,-0.00000129972054
762.78,1157.33607912751,0.0000379679454,-0.0000013016738
763.78,1167.51850325673,0.0000381448818,-0.00000128928622
764.78,1164.5083916809,0.0000383685542,-0.00000132710936
765.78,1158.84091250434,0.000038487096,-0.00000137570972
766.78,1159.48901839558,0.0000387576568,-0.00000140244322
767.78,1178.01675112157,0.0000389516112,-0.00000137779252
768.78,1178.35837454262,0.0000392513312,-0.00000141081252
769.78,1168.82005290516,0.0000393395454,-0.00000142809722
770.78,1188.5198920302,0.0000395397228,-0.0000014119098
771.78,1188.99585174442,0.0000396696692,-0.0000014341602
772.78,1202.57271379817,0.0000401083526,-0.00000141337538
773.78,1204.30840987751,0.0000402821394,-0.0000014342745
774.78,1210.01948162602,0.00004049268,-0.00000144920208
775.78,1228.08771305781,0.0000406321006,-0.00000145776696
776.78,1219.83893087038,0.0000407910284,-0.00000148981668
777.78,1217.14063963069,0.0000411351984,-0.00000151975566
778.78,1217.84924133607,0.0000410767784,-0.0000015252065
779.78,1222.33215909302,0.0000414230058,-0.0000015391892
780.78,1221.98430816169,0.0000415254186,-0.00000152852628
781.78,1217.62193721086,0.0000416934142,-0.00000154840178
782.78,1241.27179714179,0.0000421219376,-0.00000153140156
783.78,1243.45765324991,0.0000422074848,-0.00000154447748
784.78,1245.2106973936,0.0000424733974,-0.000001577594
785.78,1254.55062834644,0.0000427174914,-0.00000158384494
786.78,1260.02460988217,0.0000427464728,-0.00000160023556
787.78,1266.86953332372,0.0000431859436,-0.00000159703008
788.78,1257.8200712432,0.0000431044858,-0.00000162327336
789.78,1268.77915486873,0.0000434618892,-0.0000016192373
790.78,1275.30958904116,0.000043504485,-0.00000162078924
791.78,1288.19786638686,0.000043964225,-0.00000162540188
792.78,1279.30854028496,0.000044147867,-0.00000165604444
793.78,1289.23430202624,0.000044292393,-0.00000165015164
794.78,1286.90476835952,0.0000445014604,-0.00000166890192
795.78,1289.81257083791,0.0000446333626,-0.0000016863314
796.78,1288.65469874808,0.0000448674744,-0.0000017200753
797.78,1308.78868430403,0.0000451167246,-0.0000017071594
798.78,1307.3914978906,0.0000453028304,-0.00000171582842
799.78,1305.51790694078,0.0000455494644,-0.00000172587666
800.78,1326.72480355346,0.0000456227942,-0.00000172324522
801.78,1318.28385819169,0.0000457649834,-0.00000175185578
802.78,1322.59729870461,0.0000459252066,-0.0000017742408
803.78,1334.5474461089,0.000046356778,-0.00000178308762
804.78,1325.50999422679,0.0000464274408,-0.00000181585362
805.78,1340.98891584877,0.000046608111,-0.00000180714904
806.78,1352.17841735464,0.000046950122,-0.00000178952652
807.78,1349.82219435816,0.0000472494356,-0.00000181779418
808.78,1343.00396024637,0.0000472733624,-0.00000186738768
809.78,1360.48324713458,0.0000474230192,-0.0000018697067
810.78,1369.37301805864,0.0000476192088,-0.00000186125866
811.78,1379.83790426127,0.0000479756216,-0.0000018685129
812.78,1362.04857632557,0.0000482458522,-0.00000192473834
813.78,1383.15360866296,0.000048515143,-0.0000019150076
814.78,1392.31427628418,0.0000486622598,-0.00000189664848
815.78,1372.71763590093,0.000048594264,-0.00000194344798
816.78,1392.64122057386,0.0000488692444,-0.00000193306954
817.78,1385.54808636545,0.000049154842,-0.00000199165464
818.78,1400.53192092022,0.000049411763,-0.00000199291448
819.78,1409.05293427129,0.0000494074958,-0.0000020021677
820.78,1416.02552167358,0.0000498494304,-0.0000020059269
821.78,1417.60375070728,0.0000498322346,-0.00000202184
822.78,1418.30212150291,0.0000502418604,-0.00000203874878
823.78,1420.28202494965,0.0000503221498,-0.00000206327248
824.78,1420.67257880861,0.000050567717,-0.0000020733131
825.78,1428.91557830792,0.0000507285752,-0.00000205892908
826.78,1432.17479029494,0.0000509827276,-0.0000020835874
827.78,1440.89508397496,0.0000513219954,-0.00000210631024
828.78,1461.64826198157,0.0000514305296,-0.00000209876644
829.78,1449.37072546543,0.0000515485634,-0.00000211589366
830.78,1454.00710686856,0.0000518481564,-0.00000211673948
831.78,1460.8724921296,0.000052025042,-0.00000213096856
832.78,1467.87621708328,0.0000523879318,-0.00000214088218
833.78,1457.71069619624,0.0000523117318,-0.00000217147902
834.78,1463.33102422354,0.0000526120106,-0.00000218969844
835.78,1478.17429497485,0.0000528559776,-0.00000217714576
836.78,1480.42909851821,0.0000530441154,-0.00000218574366
837.78,1485.25541898486,0.0000532434038,-0.00000218995498
838.78,1501.42870800302,0.0000535621484,-0.00000220317822
839.78,1512.64267472784,0.0000537655008,-0.00000217401648
840.78,1482.82446586502,0.0000537637228,-0.00000223908112
841.78,1505.04511218678,0.0000541342834,-0.00000221177612
842.78,1496.34305621544,0.0000542576512,-0.00000225955352
843.78,1513.55500498379,0.0000544988242,-0.00000223757236
844.78,1526.2947117271,0.0000545964364,-0.0000022251162
845.78,1533.92296699739,0.0000549204134,-0.0000022423882
846.78,1528.57753906672,0.000055203217,-0.00000227111306
847.78,1508.33813065818,0.0000553163486,-0.00000231333802
848.78,1527.67277078753,0.0000555236126,-0.0000023119842
849.78,1536.71244678047,0.000055723282,-0.0000023135209
850.78,1551.80570758728,0.0000559160426,-0.0000023088981
851.78,1566.07426810422,0.000056128285,-0.00000231029764
852.78,1541.42756170641,0.0000561636672,-0.0000023800943
853.78,1580.24363327885,0.0000565992264,-0.00000234611672
854.78,1565.14770353906,0.0000568317888,-0.00000238411258
855.78,1562.83018007074,0.0000569611764,-0.00000239800638
856.78,1588.13477844737,0.0000570625224,-0.00000237151164
857.78,1592.53495928204,0.0000573519808,-0.00000237728252
858.78,1591.73205527814,0.0000576268596,-0.00000243148358
859.78,1601.86999719108,0.0000578204838,-0.00000241932968
860.78,1590.81305268974,0.0000579604378,-0.00000246689118
861.78,1607.39024023174,0.0000582618088,-0.00000247410986
862.78,1601.71253014544,0.000058190638,-0.00000248502424
863.78,1618.47387406286,0.0000586742032,-0.00000250361958
864.78,1629.15939205824,0.0000587108046,-0.00000249098562
865.78,1617.40407676126,0.000058990865,-0.00000252842776
866.78,1615.8863435417,0.0000592528914,-0.0000025612344
867.78,1630.62952930638,0.0000594916006,-0.0000025798272
868.78,1627.82047734814,0.0000594291928,-0.000002579243
869.78,1650.79509723589,0.0000597306908,-0.0000025839166
870.78,1648.42775368534,0.0000600914216,-0.0000026147522
871.78,1657.65292052016,0.0000601481652,-0.0000026189178
872.78,1645.28552992714,0.000060392564,-0.0000026731468
873.78,1666.63076623246,0.0000605561146,-0.0000026455624
874.78,1661.66921982831,0.0000608568506,-0.0000026645616
875.78,1670.83433567116,0.0000609943916,-0.0000026913586
876.78,1679.44475827697,0.0000612316784,-0.0000026719022
877.78,1676.05298928542,0.0000615482894,-0.0000027160728
878.78,1692.19869932949,0.0000617542834,-0.0000027272488
879.78,1688.54759901702,0.0000617243622,-0.0000027375612
880.78,1687.2878626519,0.0000620469168,-0.0000027743404
881.78,1692.73693414651,0.0000621641886,-0.0000027543506
882.78,1709.54231545804,0.0000625389148,-0.0000027436826
883.78,1697.83904435411,0.0000626679468,-0.0000027977084
884.78,1708.99251526479,0.0000626919752,-0.0000028061666
885.78,1732.0369722321,0.0000631540266,-0.0000027954224
886.78,1740.04777456242,0.0000632669042,-0.0000027946096
887.78,1742.96135972892,0.0000633545342,-0.0000028186634
888.78,1750.40278969082,0.00006368923,-0.0000028169362
889.78,1749.69641209626,0.0000638798824,-0.0000028194254
890.78,1737.20269200899,0.0000641050788,-0.0000028733496
891.78,1750.23509173544,0.0000642568184,-0.0000028657042
892.78,1744.22243056053,0.0000644355836,-0.0000029072078
893.78,1746.45543781791,0.0000645606278,-0.0000029310584
894.78,1788.96130923099,0.0000649261084,-0.0000028901644
895.78,1770.66399438534,0.000065091437,-0.0000029493718
896.78,1788.04986861936,0.0000652441926,-0.0000029216604
897.78,1771.53984922395,0.0000654814794,-0.0000029671518
898.78,1783.46731069794,0.0000655142708,-0.0000029587952
899.78,1782.92195872632,0.000065930272,-0.0000029830268
900.78,1785.57621257189,0.0000659880316,-0.0000030061662
901.78,1807.06245750283,0.00006641084,-0.0000030228794
902.78,1802.19565821936,0.0000664145992,-0.0000030407356
903.78,1811.99998351019,0.0000665909006,-0.0000030518354
904.78,1812.03512446105,0.000066872231,-0.0000030524704
905.78,1827.51449090521,0.0000670410394,-0.0000030442662
906.78,1830.71721047755,0.0000674007542,-0.0000030629098
907.78,1831.72784643148,0.0000675800782,-0.0000030848046
908.78,1825.00880766201,0.0000677681144,-0.0000031263844
909.78,1853.04594858488,0.0000680391578,-0.0000031056326
910.78,1847.28283264332,0.0000681329092,-0.0000031233618
911.78,1837.97759781918,0.000068142866,-0.0000031650686
912.78,1854.98136981533,0.0000684138586,-0.0000031666688
913.78,1848.3886605401,0.0000687782724,-0.000003196082
914.78,1872.62301679297,0.0000691202072,-0.0000031738316
915.78,1862.92277988825,0.0000691406288,-0.000003177032
916.78,1865.45915586067,0.0000693768996,-0.0000032141922
917.78,1880.99990776329,0.0000696220604,-0.0000032050736
918.78,1883.25337684017,0.0000696421264,-0.0000032375094
919.78,1888.31278412014,0.0000700210944,-0.0000032347408
920.78,1905.43665810025,0.000070367525,-0.000003251581
921.78,1901.04359442019,0.000070495541,-0.0000032806132
922.78,1895.85696800165,0.0000704511164,-0.0000032959294
923.78,1909.36043439853,0.0000707175116,-0.0000032948118
924.78,1920.91291078926,0.0000709557636,-0.0000032902398
925.78,1913.07914767975,0.0000711252832,-0.000003330829
926.78,1922.65972742268,0.0000714030322,-0.0000033437576
927.78,1922.47245729213,0.0000715635856,-0.0000033445958
928.78,1932.8973095001,0.0000718720432,-0.0000034023046
929.78,1945.72108763218,0.0000718777328,-0.0000033964372
930.78,1945.93593673683,0.0000723731344,-0.0000033954974
931.78,1939.26360429445,0.0000723246966,-0.0000034356548
932.78,1946.09696235977,0.0000725099642,-0.0000034429954
933.78,1960.21650745216,0.0000727456,-0.0000034390838
934.78,1963.22973278314,0.0000731564196,-0.0000034623248
935.78,1973.42505675509,0.0000732832418,-0.0000035080448
936.78,1991.98570632113,0.0000734681792,-0.0000034892742
937.78,1972.34146996645,0.0000736761036,-0.0000035458146
938.78,1984.40415737794,0.0000737738936,-0.0000035513264
939.78,1990.84874087295,0.0000739594914,-0.000003553714
940.78,2007.89165721943,0.0000742882436,-0.0000035420554
941.78,1995.66127185255,0.0000744553502,-0.0000035696906
942.78,2008.50373251548,0.0000746660686,-0.0000035903916
943.78,2022.47248289467,0.0000747461294,-0.0000035988498
944.78,2027.57325863579,0.0000750232942,-0.0000036209478
945.78,2026.69028664258,0.0000751502434,-0.0000036234878
946.78,2025.83756255645,0.0000755601486,-0.0000036455858
947.78,2040.51224570805,0.0000757290332,-0.0000036825682
948.78,2034.11303407364,0.000075806808,-0.000003679317
949.78,2035.03737452799,0.0000761319026,-0.0000036792916
950.78,2042.35781286161,0.0000763723136,-0.0000037015166
951.78,2066.56459014039,0.0000764347468,-0.0000036948872
952.78,2072.36596078795,0.0000768154928,-0.0000037107876
953.78,2074.56026851717,0.0000770486394,-0.0000037283898
954.78,2061.07637429545,0.00007695438,-0.0000037444426
955.78,2075.78308464277,0.0000773843766,-0.0000037422328
956.78,2087.44899068502,0.000077566647,-0.000003752977
957.78,2073.11459648799,0.0000776153134,-0.0000038029388
958.78,2079.77847730927,0.0000778574008,-0.000003819271
959.78,2095.98334870099,0.0000781364452,-0.0000038118288
960.78,2112.55742248785,0.0000784720046,-0.0000038262306
961.78,2124.31140331834,0.0000785837138,-0.000003814191
962.78,2097.30224641376,0.0000787600914,-0.0000038795198
963.78,2124.82695220505,0.0000788931874,-0.0000038541452
964.78,2125.80689542976,0.0000790012898,-0.0000038669722
965.78,2110.87910846751,0.0000793642812,-0.0000039212266
966.78,2128.63462991884,0.0000796330132,-0.0000039248842
967.78,2144.86930439546,0.0000797576256,-0.0000039200074
968.78,2152.94282665074,0.0000800856158,-0.0000039489126
969.78,2158.15213899958,0.0000803100756,-0.0000039595806
970.78,2151.58923280926,0.000080453992,-0.0000040055292
971.78,2148.21392223774,0.0000806723558,-0.000004020439
972.78,2135.73488128185,0.00008064627,-0.0000040356028
973.78,2161.45360909207,0.0000809961804,-0.0000040304212
974.78,2174.34322090425,0.000081234534,-0.0000040507666
975.78,2184.19336287785,0.000081375758,-0.0000040462454
976.78,2204.5319666287,0.0000815550312,-0.0000040633904
977.78,2188.86621969833,0.0000818787796,-0.0000041162986
978.78,2192.75085164628,0.0000821389518,-0.0000041294558
979.78,2181.15611715008,0.0000821993022,-0.0000041367456
980.78,2192.71748998407,0.0000824244986,-0.0000041581324
981.78,2207.22625446894,0.0000825018162,-0.0000041633394
982.78,2228.18138173746,0.0000827764156,-0.0000041680638
983.78,2229.52696878001,0.0000829852036,-0.0000041985692
984.78,2225.08764359501,0.0000831785738,-0.0000042161968
985.78,2244.4996827807,0.0000834652382,-0.0000042340784
986.78,2247.1045613662,0.0000836119994,-0.0000042384472
987.78,2246.37060479754,0.0000837303634,-0.0000042627042
988.78,2259.49686200035,0.0000841431896,-0.000004269613
989.78,2267.92535234156,0.0000843251044,-0.0000042753026
990.78,2259.86784368414,0.000084311744,-0.0000043173396
991.78,2274.9224049628,0.0000846058252,-0.0000043410378
992.78,2287.72883503053,0.0000847714332,-0.0000043501818
993.78,2276.00688139576,0.0000849724234,-0.0000043859196
994.78,2288.12428193328,0.0000852252296,-0.0000043927776
995.78,2292.59741360265,0.0000854405454,-0.0000044104306
996.78,2297.15639594945,0.000085750273,-0.0000044207938
997.78,2294.22946611806,0.0000860096832,-0.000004449064
998.78,2316.59912786437,0.0000861620578,-0.000004453382
999.78,2315.48796210163,0.0000863596698,-0.0000044788328
1000.78,2337.90699910802,0.0000865566976,-0.0000044718732
1001.78,2320.34364083103,0.0000868464862,-0.0000045112178
1002.78,2327.46212990272,0.0000869403138,-0.0000045105828
1003.78,2324.24295191035,0.000087080598,-0.0000045426884
1004.78,2333.19499793721,0.00008736711,-0.0000045468794
1005.78,2352.18134231307,0.0000875242344,-0.0000045343064
1006.78,2354.38276719689,0.0000877441222,-0.0000045424344
1007.78,2369.13529422699,0.0000879718586,-0.0000045568362
1008.78,2381.06053159017,0.0000883063766,-0.000004570984
1009.78,2383.37271719253,0.0000884857514,-0.0000046007782
1010.78,2362.50299577927,0.0000885616974,-0.000004637151
1011.78,2368.01167344369,0.0000888466092,-0.0000046363382
1012.78,2394.41765149548,0.0000888918212,-0.0000046286166
1013.78,2385.11375113783,0.0000890731518,-0.0000046726602
1014.78,2400.23236680793,0.0000893163314,-0.0000046762162
1015.78,2408.37305720979,0.0000896197852,-0.000004690237
1016.78,2417.71387780695,0.0000896686548,-0.0000047064422
1017.78,2421.87163056288,0.0000900261344,-0.0000047232316
1018.78,2442.23247542187,0.000090287983,-0.0000047267114
1019.78,2436.07213328891,0.000090315923,-0.0000047329852
1020.78,2430.73782591231,0.00009062974,-0.000004742053
1021.78,2439.49370536536,0.000090786712,-0.000004751705
1022.78,2444.22394424484,0.0000908616166,-0.0000048000158
1023.78,2444.38808362292,0.000091269312,-0.0000048253396
1024.78,2456.89737248589,0.0000914791414,-0.0000048301148
1025.78,2450.14274794339,0.0000915605484,-0.0000048715676
1026.78,2484.81663553561,0.0000918338524,-0.0000048512984
1027.78,2490.02906163959,0.0000920628588,-0.0000048392588
1028.78,2479.06775390326,0.0000923453322,-0.0000048735742
1029.78,2496.89711583361,0.0000924442144,-0.0000048750982
1030.78,2478.88849057164,0.0000924878516,-0.0000049241202
1031.78,2493.16906128697,0.0000927054534,-0.0000049528984
1032.78,2508.31080770954,0.0000930748202,-0.0000049638712
1033.78,2494.48484524461,0.0000932317414,-0.0000050104802
1034.78,2522.49841059285,0.0000935702726,-0.0000050095658
1035.78,2519.20583694361,0.0000937942244,-0.0000050340768
1036.78,2519.20138872199,0.000093960823,-0.000005026406
1037.78,2546.03973391604,0.000094149926,-0.0000050106326
1038.78,2536.0094389665,0.0000942443378,-0.0000050444146
1039.78,2560.29272565728,0.0000945189372,-0.0000050634138
1040.78,2552.54525804736,0.0000948280552,-0.0000051048158
1041.78,2542.8441314983,0.0000949720986,-0.0000051577494
1042.78,2567.98503531901,0.0000951197742,-0.000005141595
1043.78,2579.76926405658,0.000095317183,-0.0000051552094
1044.78,2585.44208109909,0.0000955019426,-0.0000051571652
1045.78,2589.91743687927,0.0000957322698,-0.0000051808888
1046.78,2584.66230784765,0.0000959343014,-0.0000052021486
1047.78,2594.07074141357,0.000096084517,-0.000005219827
